gender,age,senior_citizen,married,dependents,number_of_dependents,referred_a_friend,number_of_referrals,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,satisfaction_score,tenure_in_months,churn_label
Male,61,No,Yes,No,0,Yes,9,None,No,0,No,Yes,6,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,4,51,No
Male,32,No,Yes,Yes,1,Yes,1,None,No,0,No,Yes,16,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,3,72,No
Female,56,No,No,No,0,No,0,None,Yes,45.67,Yes,Yes,3,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,4,47,No
Female,44,No,Yes,Yes,2,Yes,10,Offer D,Yes,7.14,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,3,16,No
Male,60,No,No,No,0,No,0,None,Yes,26.76,No,Yes,22,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,5,6,No
Female,19,No,Yes,Yes,1,Yes,7,None,No,0,No,Yes,59,Yes,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,3,69,No
Female,41,No,Yes,No,0,Yes,4,None,Yes,8.6,Yes,Yes,21,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,4,64,No
Male,33,No,No,No,0,No,0,Offer C,Yes,13.36,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,3,25,No
Female,43,No,No,No,0,No,0,None,Yes,29.09,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,5,6,No
Male,28,No,Yes,No,0,Yes,9,None,Yes,43.77,Yes,Yes,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,3,66,No
Female,60,No,No,No,0,No,0,None,Yes,19.58,Yes,Yes,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,4,61,No
Female,25,No,No,No,0,No,0,Offer D,Yes,8.82,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,4,12,No
Female,32,No,No,No,0,No,0,Offer C,Yes,45.28,Yes,Yes,27,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,5,34,No
Female,59,No,Yes,No,0,Yes,10,None,No,0,No,Yes,17,No,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,4,41,No
Female,53,No,Yes,Yes,1,Yes,9,None,Yes,48.04,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,3,72,No
Female,53,No,No,No,0,No,0,None,Yes,2.32,No,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,5,41,No
Female,51,No,Yes,Yes,3,Yes,3,Offer D,Yes,5.7,Yes,Yes,30,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,4,23,No
Male,36,No,Yes,Yes,3,Yes,4,None,Yes,28.47,No,Yes,57,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,3,71,No
Male,40,No,Yes,No,0,Yes,8,None,Yes,4.15,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,5,72,No
Male,48,No,Yes,Yes,3,Yes,9,None,Yes,38.5,No,Yes,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,4,6,No
Male,64,No,Yes,Yes,1,Yes,2,Offer D,Yes,24.22,No,No,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,5,23,No
Female,19,No,No,No,0,No,0,None,Yes,41.91,No,Yes,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,4,72,No
Female,19,No,Yes,No,0,Yes,7,None,Yes,33.24,No,Yes,53,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,3,7,No
Male,33,No,Yes,Yes,1,Yes,1,None,Yes,36.94,No,Yes,16,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,3,9,No
Female,52,No,No,No,0,No,0,Offer D,Yes,34.73,Yes,Yes,6,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,5,12,No
Female,43,No,No,No,0,No,0,None,Yes,23.97,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,4,1,No
Male,45,No,No,No,0,No,0,Offer D,Yes,45.39,No,Yes,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,3,20,No
Female,25,No,No,No,0,No,0,Offer D,Yes,45.42,No,No,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,4,10,No
Male,32,No,Yes,Yes,3,Yes,7,Offer D,Yes,42.06,Yes,Yes,23,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,4,20,No
Male,27,No,Yes,No,0,Yes,8,Offer D,Yes,46.47,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,3,20,No
Male,33,No,Yes,Yes,1,Yes,1,Offer D,Yes,13.13,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,5,19,No
Male,53,No,Yes,No,0,Yes,1,Offer D,Yes,49.66,No,Yes,3,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,3,22,No
Female,63,No,No,No,0,No,0,Offer C,Yes,13.14,Yes,Yes,6,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,5,35,No
Female,43,No,No,No,0,No,0,None,Yes,42.34,No,Yes,10,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,3,1,No
Male,43,No,No,No,0,No,0,Offer C,Yes,8.69,Yes,Yes,24,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,5,39,No
Male,31,No,No,No,0,No,0,None,Yes,37.99,Yes,Yes,24,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,3,56,No
Male,58,No,No,Yes,2,No,0,Offer D,Yes,34.07,No,Yes,28,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,5,18,No
Female,30,No,Yes,Yes,2,Yes,1,Offer D,Yes,49.85,Yes,Yes,69,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,4,16,No
Female,45,No,No,No,0,No,0,Offer A,Yes,17.41,No,Yes,27,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,4,68,No
Female,46,No,Yes,Yes,1,Yes,1,Offer A,Yes,24.9,Yes,Yes,19,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,4,72,No
Male,52,No,No,No,0,No,0,Offer E,Yes,7.32,Yes,Yes,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,5,9,No
Female,37,No,No,No,0,No,0,Offer C,Yes,10.74,No,Yes,13,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,3,30,No
Female,45,No,No,No,0,No,0,Offer D,No,0,No,Yes,11,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,3,18,No
Male,63,No,Yes,No,0,Yes,1,None,No,0,No,Yes,18,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,3,44,No
Female,47,No,Yes,Yes,2,Yes,1,Offer C,Yes,16.48,No,Yes,17,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,3,30,No
Female,44,No,Yes,No,0,No,0,Offer A,Yes,14.91,No,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,4,71,No
Male,32,No,Yes,No,0,Yes,1,Offer E,Yes,38.89,No,Yes,9,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,5,1,No
Female,55,No,No,Yes,2,No,0,None,No,0,No,Yes,29,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,3,22,No
Female,25,No,No,Yes,1,No,0,None,Yes,45.64,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,5,49,No
Female,33,No,Yes,Yes,3,Yes,10,None,Yes,17.75,No,Yes,53,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,5,42,No
Female,38,No,Yes,Yes,1,Yes,2,Offer E,Yes,35.26,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,3,7,No
Female,52,No,Yes,Yes,3,Yes,10,Offer A,Yes,3.04,Yes,Yes,30,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,3,67,No
Male,24,No,No,No,0,No,0,None,Yes,9.97,Yes,Yes,47,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,5,15,No
Male,42,No,Yes,No,0,Yes,5,Offer A,Yes,17.4,Yes,Yes,11,No,Yes,Yes,No,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,4,67,No
Male,61,No,Yes,Yes,2,Yes,3,None,Yes,31.69,No,Yes,16,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,4,53,No
Male,38,No,Yes,Yes,1,Yes,10,None,Yes,18,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,3,21,No
Female,30,No,Yes,Yes,2,Yes,4,None,Yes,29.14,No,Yes,48,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,4,40,No
Female,49,No,Yes,Yes,2,Yes,8,None,Yes,45.35,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,4,22,No
Male,25,No,No,No,0,No,0,Offer C,No,0,No,Yes,26,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,5,39,No
Female,35,No,Yes,No,0,Yes,3,Offer E,Yes,5.42,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,4,2,No
Female,43,No,Yes,Yes,2,Yes,3,None,Yes,12.26,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,5,57,No
Male,49,No,Yes,Yes,3,Yes,10,Offer E,Yes,1.56,No,Yes,57,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,4,8,No
Female,30,No,Yes,Yes,1,Yes,3,Offer E,Yes,5.84,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,4,7,No
Male,49,No,No,No,0,No,0,None,Yes,17.77,Yes,Yes,13,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,3,49,No
Female,47,No,No,No,0,No,0,None,Yes,38.33,Yes,Yes,7,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,3,65,No
Female,48,No,No,No,0,No,0,None,Yes,33.6,No,Yes,5,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,3,55,No
Male,28,No,Yes,Yes,3,Yes,10,Offer A,Yes,10.11,Yes,Yes,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,4,71,No
Male,62,No,No,No,0,No,0,Offer C,Yes,39.87,Yes,Yes,23,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,3,35,No
Male,29,No,No,No,0,No,0,None,Yes,38.78,Yes,Yes,59,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,3,17,No
Female,20,No,Yes,No,0,Yes,5,Offer A,Yes,23.7,Yes,Yes,85,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,3,72,No
Female,30,No,Yes,Yes,1,Yes,4,Offer C,Yes,16.13,No,Yes,69,Yes,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,3,28,No
Female,59,No,Yes,No,0,Yes,4,None,Yes,25.54,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,4,18,No
Female,30,No,No,No,0,No,0,None,Yes,9.37,No,Yes,59,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,3,52,No
Female,53,No,Yes,No,0,Yes,8,None,Yes,3.2,No,Yes,18,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,4,47,No
Female,44,No,No,No,0,No,0,None,Yes,42.26,No,Yes,2,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,5,23,No
Male,59,No,Yes,Yes,2,Yes,10,Offer A,Yes,26.91,No,Yes,30,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,3,66,No
Female,22,No,No,No,0,No,0,None,Yes,17.3,Yes,Yes,41,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,3,8,No
Female,23,No,Yes,Yes,2,Yes,2,Offer A,Yes,4.32,Yes,Yes,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,4,71,No
Male,23,No,Yes,No,0,Yes,3,None,Yes,46.71,No,Yes,41,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,4,46,No
Female,25,No,No,No,0,No,0,Offer A,No,0,No,Yes,73,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,3,66,No
Female,60,No,Yes,No,0,Yes,8,None,Yes,20.58,Yes,Yes,13,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,3,42,No
Female,62,No,No,No,0,No,0,None,Yes,29.75,No,Yes,6,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,5,5,No
Male,25,No,No,No,0,No,0,Offer C,Yes,28.83,Yes,Yes,47,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,4,29,No
Female,37,No,Yes,Yes,5,Yes,5,Offer C,Yes,19.32,No,Yes,30,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,3,27,No
Female,25,No,Yes,Yes,3,Yes,1,Offer C,Yes,4.57,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,3,25,No
Male,36,No,Yes,No,0,Yes,4,None,Yes,31.79,Yes,Yes,13,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,4,57,No
Female,47,No,No,No,0,No,0,None,Yes,34.18,No,Yes,19,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,3,13,No
Male,42,No,Yes,Yes,3,No,0,Offer A,Yes,37.03,Yes,Yes,26,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,3,71,No
Female,57,No,No,No,0,No,0,None,Yes,37.62,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,3,1,No
Male,33,No,Yes,Yes,1,Yes,3,None,Yes,22.3,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,5,50,No
Male,49,No,No,No,0,No,0,None,Yes,16.64,No,Yes,2,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,5,1,No
Male,32,No,No,No,0,No,0,None,Yes,21.01,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,3,5,No
Female,44,No,No,No,0,No,0,Offer A,Yes,16.39,Yes,Yes,26,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,3,66,No
Female,32,No,Yes,Yes,2,Yes,4,None,Yes,33.07,No,Yes,23,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,3,49,No
Male,32,No,Yes,Yes,3,Yes,3,Offer A,Yes,42.84,Yes,No,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,4,66,No
Male,31,No,No,Yes,2,No,0,None,Yes,5.84,Yes,Yes,10,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,5,11,No
Male,29,No,No,No,0,No,0,Offer C,No,0,No,Yes,48,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,4,28,No
Male,31,No,Yes,No,0,Yes,9,None,Yes,30.44,Yes,Yes,20,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,4,65,No
Female,45,No,No,No,0,No,0,None,Yes,24.03,No,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,4,62,No
Female,38,No,Yes,No,0,Yes,9,None,Yes,32.86,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,3,2,No
Female,57,No,No,No,0,No,0,None,Yes,2.46,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,5,2,No
Female,36,No,Yes,Yes,3,Yes,1,Offer B,Yes,1.44,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,5,55,No
Female,64,No,No,No,0,No,0,None,Yes,2.67,No,Yes,27,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,5,30,No
Male,58,No,No,No,0,No,0,None,Yes,36.47,No,Yes,15,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,3,17,No
Female,32,No,Yes,Yes,1,Yes,10,None,Yes,20.12,No,Yes,30,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,3,16,No
Male,25,No,No,No,0,No,0,Offer A,Yes,29.29,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,5,72,No
Male,48,No,No,No,0,No,0,None,Yes,34.75,Yes,Yes,3,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,5,9,No
Female,43,No,No,No,0,No,0,None,Yes,24.41,No,Yes,4,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,4,1,No
Male,64,No,No,Yes,1,No,0,None,Yes,8.4,No,Yes,27,No,Yes,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,4,23,No
Male,28,No,No,Yes,3,No,0,None,Yes,1.95,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,5,8,No
Male,23,No,Yes,Yes,1,Yes,3,None,No,0,No,Yes,52,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,3,19,No
Female,46,No,No,No,0,No,0,Offer E,Yes,40.42,Yes,Yes,17,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,4,7,No
Male,24,No,No,No,0,No,0,Offer B,Yes,45.69,Yes,Yes,48,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,3,61,No
Female,32,No,Yes,No,0,Yes,1,Offer B,Yes,48,No,Yes,24,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,3,57,No
Male,31,No,No,Yes,3,No,0,None,Yes,43.69,No,Yes,29,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,4,15,No
Female,42,No,No,No,0,No,0,Offer E,Yes,23.67,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,3,1,No
Female,39,No,Yes,No,0,No,0,None,Yes,30.79,No,Yes,4,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,3,12,No
Male,48,No,No,No,0,No,0,Offer B,Yes,27.3,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,3,54,No
Male,40,No,Yes,Yes,2,Yes,1,Offer E,Yes,25.9,No,Yes,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,5,4,No
Female,23,No,Yes,No,0,Yes,1,None,Yes,27.96,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,3,20,No
Female,51,No,No,Yes,2,No,0,None,No,0,No,Yes,19,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,4,26,No
Female,36,No,Yes,No,0,Yes,1,Offer B,Yes,18,Yes,Yes,20,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,4,53,No
Female,38,No,No,No,0,No,0,Offer A,No,0,No,Yes,28,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,3,68,No
Male,64,No,Yes,Yes,2,Yes,1,Offer A,Yes,20.63,Yes,Yes,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,4,72,No
Male,61,No,No,No,0,No,0,Offer D,Yes,25.57,Yes,No,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,5,12,No
Female,52,No,Yes,No,0,Yes,1,Offer A,Yes,7.87,Yes,Yes,4,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,3,68,No
Female,25,No,No,Yes,2,No,0,Offer B,Yes,37.52,No,Yes,71,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,4,50,No
Male,62,No,No,No,0,No,0,Offer E,Yes,34.02,Yes,Yes,24,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,5,1,No
Female,20,No,Yes,Yes,2,Yes,1,Offer D,Yes,27.97,Yes,Yes,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,4,23,No
Male,49,No,No,Yes,2,No,0,Offer B,Yes,16.59,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,3,60,No
Female,21,No,Yes,No,0,Yes,1,Offer A,Yes,22.22,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,4,72,No
Male,32,No,No,No,0,No,0,Offer A,Yes,15.03,No,Yes,22,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,3,72,No
Female,54,No,Yes,No,0,Yes,7,Offer A,Yes,12.85,Yes,Yes,24,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,4,72,No
Female,19,No,No,No,0,No,0,Offer B,Yes,43.79,Yes,Yes,82,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,4,51,No
Female,47,No,Yes,Yes,1,Yes,2,Offer A,Yes,5.93,Yes,Yes,19,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,5,70,No
Male,28,No,No,No,0,No,0,None,Yes,4.02,No,No,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,4,9,No
Male,40,No,Yes,Yes,3,Yes,1,Offer B,Yes,46.1,Yes,Yes,57,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,4,59,No
Male,44,No,No,Yes,1,No,0,Offer E,Yes,25.04,No,Yes,17,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,3,3,No
Female,52,No,No,No,0,No,0,None,Yes,11.73,Yes,Yes,30,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,3,37,No
Male,35,No,No,No,0,No,0,None,Yes,38.43,No,Yes,30,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,4,37,No
Female,29,No,Yes,Yes,2,Yes,4,Offer D,Yes,42.64,No,Yes,69,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,3,14,No
Male,58,No,Yes,No,0,Yes,9,Offer A,Yes,40.78,Yes,Yes,22,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,4,72,No
Male,25,No,Yes,Yes,3,Yes,8,Offer A,No,0,No,Yes,82,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,4,72,No
Female,51,No,No,No,0,No,0,Offer D,Yes,17.01,Yes,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,3,10,No
Male,38,No,Yes,Yes,2,Yes,5,Offer E,Yes,46.23,No,No,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,5,10,No
Male,55,No,No,No,0,No,0,Offer E,Yes,1.48,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,3,1,No
Female,42,No,No,No,0,No,0,None,Yes,14.46,No,Yes,25,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,3,29,No
Female,37,No,No,No,0,No,0,Offer E,Yes,8.73,Yes,Yes,28,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,3,8,No
Male,48,No,Yes,No,0,Yes,2,Offer B,Yes,11.53,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,4,61,No
Male,35,No,Yes,Yes,1,Yes,5,Offer A,Yes,17.49,Yes,Yes,12,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,5,72,No
Male,50,No,Yes,Yes,2,Yes,8,Offer D,Yes,33.9,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,4,12,No
Male,22,No,No,No,0,No,0,None,Yes,45.93,Yes,Yes,48,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,5,7,No
Male,19,No,No,No,0,No,0,Offer E,Yes,38.65,No,Yes,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,4,9,No
Male,54,No,Yes,Yes,2,Yes,2,Offer B,Yes,5.01,Yes,Yes,23,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,4,58,No
Male,37,No,Yes,Yes,2,Yes,5,Offer E,Yes,7.27,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,4,2,No
Female,24,No,Yes,No,0,Yes,5,Offer B,Yes,22.2,Yes,Yes,76,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,4,40,No
Male,43,No,No,No,0,No,0,Offer E,Yes,34.34,Yes,Yes,6,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,4,9,No
Male,62,No,No,No,0,No,0,Offer B,Yes,45.22,No,Yes,15,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,3,41,No
Female,27,No,No,No,0,No,0,None,Yes,39.84,No,Yes,42,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,4,26,No
Female,27,No,Yes,No,0,Yes,1,None,Yes,15.45,No,Yes,59,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,3,33,No
Male,56,No,Yes,Yes,2,Yes,9,None,Yes,8.88,No,Yes,17,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,3,68,No
Male,47,No,No,No,0,No,0,Offer B,Yes,27.65,No,Yes,26,No,Yes,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,3,55,No
Male,49,No,No,No,0,No,0,Offer D,Yes,43.11,No,Yes,2,No,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,3,19,No
Female,42,No,No,No,0,No,0,Offer B,Yes,13.82,Yes,Yes,8,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,3,45,No
